Gender,Age,Tenure,Phone,Streaming,Unlimited,Charge,Satisfaction,Churn
0,28,56,0,0,0,100.55,3,1
1,49,5,0,1,1,20.55,3,1
1,28,3,0,1,1,19.6,3,1
0,42,37,0,1,0,67.45,3,1
0,44,8,0,0,1,43.55,5,1
1,40,63,0,0,0,109.85,5,1
1,61,7,0,1,1,20.65,3,1
1,52,3,0,0,0,95.4,3,1
0,19,72,0,0,1,21,5,1
1,57,19,0,0,0,56.2,5,1
1,60,59,0,0,1,18.4,4,1
1,62,35,0,0,1,25.75,5,1
0,64,14,0,0,1,19.6,4,1
1,29,69,0,0,1,19.8,5,1
0,64,69,0,0,0,75.75,4,1
1,56,72,0,0,0,78.95,5,1
1,61,4,0,1,0,50.3,3,1
0,30,63,0,0,1,80.3,4,1
0,52,72,0,0,1,19.85,5,1
1,42,46,0,0,1,21.1,5,1
0,53,30,0,0,0,50,4,1
0,52,63,0,0,0,104.75,5,1
1,53,60,0,0,1,19.85,4,1
0,26,25,0,1,0,85.9,3,1
0,61,22,0,0,1,25.25,4,1
1,58,31,0,0,0,80.55,4,1
1,64,39,0,0,0,81.5,5,1
0,31,26,0,1,1,20.9,3,1
0,54,12,0,1,0,67.25,3,1
1,52,2,0,1,1,20.35,3,1
0,40,39,1,1,0,45.05,3,1
1,37,7,1,1,0,34.65,3,1
1,39,55,0,1,0,81.55,3,1
0,43,72,0,0,0,75.4,3,1
1,62,10,0,0,0,67.8,5,1
1,24,15,0,0,0,46.3,5,1
1,48,23,0,0,1,20.4,4,1
0,46,1,0,1,1,20.05,3,1
0,23,47,0,0,0,96.1,3,1
1,36,15,0,0,1,19.65,5,1
0,39,21,1,0,0,36,4,1
1,62,56,0,1,0,65.2,3,1
1,28,6,0,1,0,48.95,3,1
0,30,42,0,0,0,80.45,3,1
1,55,68,0,0,0,109.05,4,1
0,59,48,0,1,1,26.3,3,1
1,31,63,0,0,1,19.35,4,1
0,24,17,0,1,1,21.1,3,1
0,41,4,0,0,1,18.85,4,1
1,51,62,0,1,1,26,3,1
1,45,2,0,1,1,70.35,3,1
0,33,48,0,0,0,96.9,4,1
0,53,27,0,0,1,19.55,4,1
1,28,70,0,0,0,80.4,5,1
0,44,46,0,0,0,94.65,4,1
0,35,69,0,0,0,95.75,4,1
0,34,65,0,0,1,19.55,5,1
0,46,17,0,0,1,20.1,4,1
0,23,51,0,0,0,111.55,4,1
0,40,51,0,1,0,60.5,3,1
1,52,72,0,0,0,90.95,3,1
0,31,34,0,1,1,19.7,3,1
0,39,67,1,0,0,50.95,3,1
1,56,49,0,0,1,20.05,5,1
0,38,53,0,1,1,19.4,3,1
0,55,27,0,0,0,59.45,4,1
0,46,69,0,0,0,81.5,4,1
1,51,2,1,0,0,29.05,4,1
1,45,46,0,0,0,70.6,3,1
1,39,54,0,0,0,97.2,5,1
0,53,20,0,1,1,59.2,3,1
0,20,11,0,0,0,75.9,4,1
0,56,68,0,0,0,70.95,3,1
1,39,1,0,0,0,43.8,5,1
0,36,63,1,0,0,59,3,1
1,58,3,0,0,1,69.95,5,1
1,25,48,0,0,1,24.35,5,1
0,45,66,1,1,0,29.45,3,1
1,44,68,0,0,0,84.4,5,1
1,20,7,0,0,1,20.65,4,1
0,48,72,0,0,0,87.1,3,1
1,46,29,0,0,1,19.85,4,1
0,56,37,0,0,1,90.35,3,1
1,57,59,0,1,0,65.5,3,1
1,29,27,0,1,0,56.15,3,1
0,36,17,1,1,0,34.4,3,1
0,31,58,0,0,1,20.75,5,1
0,29,1,0,1,1,18.8,3,1
1,50,53,0,1,1,90.8,3,1
0,21,35,0,0,1,25.6,4,1
0,35,68,0,0,0,70.8,4,1
0,20,47,0,1,1,25.4,3,1
1,51,9,0,0,0,76.85,5,1
1,41,8,0,0,1,20.25,5,1
0,40,14,0,0,1,24.8,4,1
1,26,45,0,0,0,115.65,3,1
1,21,8,0,0,0,74.6,5,1
0,40,66,0,0,0,103.15,4,1
0,39,72,0,1,0,72.1,3,1
1,47,23,0,0,1,25.1,5,1
1,27,4,0,1,0,80.15,3,1
0,58,6,0,1,1,25.4,3,1
0,64,56,0,1,1,24.45,3,1
1,56,72,0,0,1,25,4,1
0,64,72,0,0,0,85.25,3,1
0,60,23,0,0,1,19.6,5,1
1,52,35,0,1,1,50.15,3,1
0,54,12,0,0,1,26.4,4,1
1,33,40,0,0,1,20.15,5,1
0,21,7,1,0,0,58.85,3,1
0,62,70,0,0,0,97.55,4,1
0,31,60,0,0,1,19.65,5,1
0,27,39,1,1,0,25.25,3,1
0,53,72,0,0,0,114.45,4,1
0,49,54,0,1,0,70.7,3,1
1,58,63,0,0,0,75.55,4,1
0,40,71,0,1,0,84.8,3,1
1,56,42,0,0,1,20.65,4,1
0,27,47,0,0,1,20.45,4,1
0,20,11,1,0,0,35.65,4,1
0,41,69,0,1,0,97.65,3,1
1,21,5,0,0,0,82.75,4,1
1,19,71,0,0,1,24.4,5,1
1,28,29,0,0,0,55.25,4,1
0,39,52,0,1,0,61.35,3,1
0,40,68,0,0,0,76.75,4,1
1,61,46,0,0,1,19.4,4,1
0,63,8,0,0,0,54.75,5,1
0,23,72,0,1,1,19.7,3,1
1,38,17,0,0,1,19.9,4,1
0,42,3,0,0,0,107.95,3,1
1,52,51,1,0,0,56.4,4,1
1,52,6,0,0,1,20.1,4,1
1,51,3,0,0,0,94.9,5,1
0,62,30,0,0,1,49.9,4,1
0,39,31,0,0,0,71.05,4,1
1,57,45,0,0,0,81.65,3,1
0,30,64,0,1,0,89.45,3,1
0,46,1,0,0,1,19.05,4,1
0,51,72,0,0,0,114.45,3,1
1,61,7,0,0,1,44.25,5,1
1,43,66,0,0,0,90.55,5,1
0,61,40,0,1,1,20.4,3,1
0,24,16,0,0,0,71.4,5,1
0,19,67,0,0,1,24.85,4,1
1,45,41,0,0,0,104.45,3,1
1,58,56,0,1,1,19.8,3,1
1,25,72,0,0,1,116.45,4,1
1,58,54,0,0,1,20.05,5,1
1,63,50,0,0,0,89.7,4,1
0,33,27,0,1,0,48.7,3,1
0,56,62,0,0,0,74.3,4,1
1,59,12,0,1,1,54.3,3,1
0,31,54,0,1,0,79.95,3,1
1,49,68,0,0,1,20.05,4,1
0,20,20,0,1,1,19.4,3,1
0,46,50,0,0,0,54.9,4,1
0,42,58,0,0,1,24.45,4,1
0,41,35,0,1,1,89.65,3,1
1,31,2,0,1,0,45.4,3,1
0,35,63,0,0,0,75.7,3,1
1,35,58,0,0,0,110.65,3,1
1,37,27,0,0,1,20.55,4,1
1,57,71,0,0,0,115.15,3,1
1,35,63,0,0,0,58.55,3,1
0,40,71,0,0,1,93.25,4,1
1,51,68,0,0,1,19.35,4,1
0,32,1,0,0,0,48.75,4,1
1,37,28,0,1,0,54.9,3,1
0,54,72,0,0,1,24.75,4,1
1,36,2,0,1,1,91.15,3,1
0,39,68,0,0,0,92.2,3,1
1,54,57,0,0,1,19.6,4,1
0,45,54,1,0,0,30.4,4,1
1,60,44,0,1,1,61.5,3,1
0,64,42,0,1,0,69.4,3,1
0,27,72,0,1,1,24.75,3,1
1,26,71,0,0,0,91.05,3,1
1,20,23,0,0,0,73.65,5,1
1,35,30,0,1,1,19.4,3,1
0,40,35,0,1,1,26.2,3,1
0,54,1,0,0,1,43.85,4,1
0,22,22,0,1,0,69.7,3,1
0,26,7,1,0,0,38.55,4,1
1,46,36,1,0,0,53.1,3,1
1,39,34,0,1,1,20.65,3,1
0,25,72,0,1,0,64.45,3,1
0,48,36,0,1,1,25.1,3,1
1,35,71,0,1,1,95.15,3,1
0,33,17,0,0,0,96.65,5,1
0,26,1,0,0,0,75.5,5,1
0,44,12,0,0,1,19.7,4,1
1,51,72,0,0,1,20.5,4,1
0,33,1,0,1,1,19.2,3,1
0,50,60,0,0,0,74.35,5,1
1,38,61,1,1,0,51.35,3,1
1,27,6,0,0,0,45.65,4,1
0,29,72,0,1,1,20.3,3,1
1,42,32,0,0,0,54.2,5,1
0,52,65,0,0,1,90.65,5,1
1,54,45,1,0,0,50.9,3,1
0,20,42,0,0,1,25.05,5,1
0,64,8,0,0,0,74.85,4,1
0,38,32,0,0,1,20.5,4,1
0,33,1,0,0,0,47.95,4,1
1,25,1,0,0,1,45,5,1
1,24,4,0,1,1,25.3,3,1
1,23,56,0,0,1,24.3,5,1
0,61,45,0,0,0,75.95,4,1
1,22,71,0,1,1,19.7,3,1
0,49,59,0,1,0,66.4,3,1
0,37,69,1,0,1,35.75,5,1
0,62,19,0,1,1,18.8,3,1
1,24,55,0,0,1,19.4,5,1
1,48,38,0,0,1,19.3,5,1
0,35,46,0,0,1,20.1,5,1
1,22,65,0,0,0,58.9,4,1
0,21,71,0,0,1,19.45,4,1
0,37,6,0,0,1,25.1,4,1
1,42,64,0,0,0,104.4,4,1
0,49,1,0,0,0,44.05,5,1
0,48,72,0,0,1,24.1,4,1
0,50,1,0,0,0,45.55,4,1
1,41,51,0,0,0,93.8,3,1
1,45,41,0,1,1,19.7,3,1
1,59,72,0,1,0,70.65,3,1
1,64,43,0,0,0,86.45,4,1
0,64,72,0,0,0,114.1,3,1
0,21,47,0,0,1,95.2,5,1
0,61,72,0,0,0,88.55,4,1
0,23,3,0,0,1,20.75,5,1
0,39,26,1,0,0,44.65,4,1
0,28,29,0,0,0,60.2,3,1
0,50,27,0,1,0,55.45,3,1
0,30,24,0,0,0,70.3,3,1
0,60,67,0,1,1,60.4,3,1
1,55,23,0,1,0,55.8,3,1
0,63,14,1,0,0,31.1,5,1
0,46,16,0,0,0,69.1,4,1
1,47,46,1,0,0,43.95,3,1
0,62,68,0,0,0,86.5,4,1
0,51,38,0,1,1,69.95,3,1
0,49,17,0,0,0,90.95,5,1
0,25,4,0,0,1,19.9,4,1
1,35,12,0,0,1,20.15,5,1
0,57,72,0,0,0,90.6,3,1
0,58,3,0,0,0,92,3,1
1,38,41,0,1,1,24.85,3,1
0,55,40,1,1,1,36,3,1
1,44,7,0,0,0,78.5,4,1
0,24,69,0,0,1,19.95,4,1
0,64,7,0,0,1,20.65,5,1
1,22,5,1,1,0,30.5,3,1
1,57,72,0,0,0,106.1,4,1
0,64,44,0,1,1,20.5,3,1
1,59,65,0,0,1,95.5,5,1
1,20,3,0,0,0,64.6,5,1
0,45,24,0,0,0,51.1,5,1
0,28,24,0,1,0,54.95,3,1
0,43,22,0,0,1,20.45,4,1
0,33,70,0,0,0,85.95,5,1
0,55,25,0,0,1,60.35,4,1
0,24,37,0,1,1,19.8,3,1
1,39,59,0,0,0,72.1,5,1
0,19,1,0,0,0,81.05,5,1
0,28,3,0,0,1,20.5,5,1
1,29,53,0,0,0,111.8,3,1
0,27,1,0,1,1,20.2,3,1
0,59,20,0,0,1,19.7,4,1
1,61,51,0,0,1,19.85,5,1
1,56,51,0,1,0,60.5,3,1
1,21,13,0,0,1,19.55,4,1
1,28,1,0,0,1,20.9,5,1
0,53,1,0,1,1,21.05,3,1
0,46,63,0,1,1,71.5,3,1
0,64,3,0,0,0,54.65,5,1
0,49,46,0,0,1,19.2,4,1
0,31,1,0,0,0,49.8,4,1
1,60,71,0,0,1,20.5,4,1
0,38,55,0,0,0,90.4,5,1
1,38,70,0,1,1,90.25,3,1
0,32,67,0,0,0,104.6,3,1
0,27,14,0,1,0,50.2,3,1
1,28,20,0,0,0,95.5,3,1
1,56,49,0,0,0,95.4,5,1
1,32,72,0,1,0,101.3,3,1
1,25,46,0,1,0,53.1,3,1
0,57,24,0,0,1,84.85,4,1
1,52,5,1,0,0,34.25,5,1
1,21,33,0,1,0,88.6,3,1
1,23,42,0,1,0,60.15,3,1
0,21,23,0,0,0,99.95,3,1
0,26,8,0,0,0,70.7,5,1
0,32,66,0,0,0,54.8,4,1
1,22,53,0,0,0,100.3,4,1
1,61,60,1,0,0,53.6,3,1
1,32,20,0,0,1,19.35,5,1
1,25,23,0,0,0,85.6,3,1
0,23,72,0,0,0,80.8,5,1
0,43,21,0,0,1,19.6,4,1
1,21,57,0,1,0,69.75,3,1
1,42,45,0,0,1,20,4,1
0,35,10,0,0,0,95.25,3,1
0,49,14,0,0,1,19.95,5,1
0,42,27,0,0,0,80.85,3,1
1,59,69,0,0,0,93.3,5,1
1,59,35,1,0,1,46.35,4,1
0,33,45,0,0,0,78.75,3,1
1,60,17,0,0,0,83.55,5,1
0,62,22,0,0,1,19.6,5,1
0,21,67,0,0,0,67.85,3,1
1,45,67,0,0,0,105.65,5,1
1,30,5,0,0,1,20.15,4,1
0,47,54,1,0,0,45.2,4,1
0,56,70,0,1,0,79.25,3,1
0,51,53,0,0,0,85.7,5,1
1,63,31,0,1,1,20.1,3,1
0,56,13,0,1,0,61.8,3,1
1,33,28,0,0,0,49.9,5,1
0,62,38,0,0,1,20.4,5,1
0,28,52,0,0,0,75.4,5,1
0,42,62,0,0,0,108.15,4,1
1,40,16,0,0,0,86.25,5,1
0,57,12,0,0,0,95.7,5,1
1,63,72,0,0,0,116.85,3,1
1,33,24,0,1,1,20.15,3,1
1,64,15,0,1,1,19.6,3,1
0,54,2,0,0,0,60.95,4,1
1,40,5,1,0,0,25.05,5,1
0,20,41,0,1,0,60.3,3,1
1,26,43,0,0,0,63.95,3,1
0,30,71,0,0,0,90.55,4,1
0,29,7,0,0,1,19.45,5,1
0,48,7,0,0,1,19.5,5,1
1,30,69,0,0,0,110.5,4,1
1,29,1,1,0,1,24.7,5,1
0,36,3,0,0,0,77.4,4,1
1,33,69,0,0,0,85.4,5,1
1,44,71,1,1,0,47.6,3,1
1,19,69,0,0,1,19.4,5,1
1,35,48,0,0,0,103.85,5,1
0,30,45,0,0,0,108.45,3,1
0,54,51,0,1,1,81,3,1
0,39,72,0,0,0,86.65,3,1
0,33,37,0,0,0,92.95,4,1
0,31,71,0,0,0,90.35,4,1
1,51,66,0,0,1,25.15,5,1
0,59,51,0,0,0,76.4,3,1
1,57,30,0,1,1,19.55,3,1
1,26,34,0,0,1,85.35,5,1
0,62,64,0,1,1,24.8,3,1
0,50,47,0,1,0,100.75,3,1
1,53,67,0,0,0,94.1,4,1
0,42,39,0,1,1,19.35,3,1
0,27,14,0,1,1,19.9,3,1
1,19,14,0,0,0,59.1,4,1
0,57,16,0,1,0,55.85,3,1
0,40,70,0,0,0,106.05,4,1
1,51,23,0,0,0,75.3,5,1
0,53,21,0,0,1,24.7,4,1
1,38,36,0,1,1,55.8,3,1
1,48,50,1,1,0,39.7,3,1
1,38,48,1,0,0,29.5,4,1
1,40,50,0,1,1,20.15,3,1
0,34,72,0,0,0,79.55,3,1
0,61,10,0,1,1,24.8,3,1
1,44,18,0,1,1,19.65,3,1
0,40,9,0,0,0,94.05,4,1
0,55,2,0,0,0,90.75,3,1
1,61,40,0,0,0,78.85,4,1
0,50,69,0,0,0,99.5,4,1
0,29,18,0,0,0,80.55,5,1
0,24,55,0,0,1,59.45,4,1
0,35,33,0,0,0,93.35,4,1
1,19,46,0,0,0,44.95,5,1
0,54,34,0,1,1,26.1,3,1
1,64,3,0,0,1,20.2,5,1
0,58,30,0,1,1,21.25,3,1
1,41,33,0,1,0,59.4,3,1
0,25,45,0,0,1,95,4,1
0,49,40,0,0,0,61.9,4,1
1,58,71,0,0,0,118.65,3,1
1,53,72,1,0,0,64.45,4,1
1,59,22,0,0,0,80.15,5,1
0,44,46,0,1,1,20.2,3,1
1,53,55,0,1,1,21,3,1
0,26,1,0,0,1,20.45,4,1
1,23,12,0,0,0,75.85,4,1
0,43,31,0,0,0,80.45,4,1
1,24,67,0,0,0,75.5,3,1
0,45,1,0,1,0,44.45,3,1
0,61,41,0,1,0,74.55,3,1
0,48,42,1,0,0,48.15,4,1
0,62,23,0,0,1,19.65,5,1
1,40,1,0,0,1,20.15,4,1
1,25,56,0,0,0,106.6,4,1
0,31,15,0,0,0,91,4,1
0,55,12,0,1,1,25.4,3,1
1,21,54,0,0,0,69.95,4,1
1,30,7,0,0,0,66.85,4,1
0,30,16,0,0,1,20.15,4,1
1,55,21,0,0,0,64.85,3,1
0,45,3,0,0,0,50.5,4,1
0,27,11,0,1,0,72.9,3,1
1,39,62,0,0,0,115.05,4,1
0,42,18,0,0,1,19,5,1
0,20,6,0,0,1,19.55,4,1
1,45,46,0,0,0,101.1,4,1
0,46,21,0,0,0,84.1,4,1
0,45,68,0,0,1,24.15,4,1
1,19,1,0,0,0,50.1,4,1
1,26,25,0,0,0,74.6,5,1
1,57,24,0,1,1,19.75,3,1
0,31,51,0,0,1,106.8,3,1
1,33,57,0,0,0,84.5,3,1
1,52,15,0,0,1,25.05,5,1
1,25,72,0,0,0,83.7,3,1
0,25,28,0,0,0,96.6,5,1
0,52,70,0,1,0,101.1,3,1
1,52,13,0,0,1,20.2,5,1
1,49,62,0,0,0,81,4,1
1,30,21,0,0,0,60.25,4,1
1,28,2,0,0,0,60.85,5,1
1,38,1,0,0,0,43.95,5,1
0,63,4,0,0,0,86.05,5,1
1,45,19,0,0,1,20.25,4,1
0,48,67,0,0,1,19.4,5,1
0,35,53,0,1,1,19.9,3,1
1,54,5,0,0,1,19.55,4,1
1,53,50,0,0,0,84.15,3,1
0,38,56,0,0,0,103.2,3,1
0,61,2,0,0,1,50.2,4,1
0,40,46,0,0,1,19.95,5,1
0,42,71,0,0,0,116.25,3,1
1,30,29,1,0,0,31.2,5,1
0,23,69,0,0,1,24.45,5,1
0,32,71,0,0,0,84.2,4,1
0,38,56,0,0,1,21.2,4,1
1,22,28,0,1,1,25.55,3,1
1,47,19,0,0,1,20.2,4,1
0,21,66,0,0,0,63.85,3,1
1,52,17,0,0,0,61.95,5,1
0,61,52,0,1,1,25.75,3,1
1,19,19,0,0,0,58.2,4,1
1,26,36,0,0,1,85.85,4,1
0,22,72,0,0,0,104.9,3,1
0,38,8,0,0,1,19.55,5,1
1,44,69,0,0,0,104,5,1
1,57,50,0,0,0,104.4,3,1
0,58,10,0,1,1,19.5,3,1
1,39,12,0,1,1,25.25,3,1
1,46,70,1,0,0,49.85,3,1
1,31,66,0,0,0,89.9,3,1
1,40,71,0,0,0,82,3,1
0,48,72,0,0,1,79.35,3,1
1,64,71,0,0,0,64.05,4,1
0,34,38,0,0,0,101.15,3,1
0,62,33,1,0,0,39.1,4,1
1,27,23,1,0,0,34.6,4,1
0,54,58,0,1,1,19.55,3,1
0,40,4,0,0,1,70.5,5,1
0,24,45,0,1,1,20.35,3,1
0,26,36,0,0,1,19.45,5,1
0,61,54,0,0,0,69.9,4,1
0,33,23,0,0,0,59.7,5,1
1,28,41,0,1,0,78.35,3,1
0,25,27,1,0,1,45.85,4,1
1,50,1,0,0,0,95.85,4,1
1,55,67,1,1,0,35.7,3,1
1,40,56,0,0,1,24.95,5,1
0,44,44,0,1,1,24.85,3,1
1,51,69,0,0,1,105.35,5,1
1,48,40,0,0,1,19.65,4,1
0,50,30,0,0,0,54.45,4,1
1,38,11,0,0,0,70.5,3,1
1,58,15,0,0,1,20.1,5,1
0,35,11,0,0,0,69.35,3,1
1,47,64,0,0,1,19.8,5,1
1,42,1,0,1,0,51.2,3,1
1,26,15,0,1,0,65.6,3,1
1,32,60,0,0,0,80.55,5,1
0,57,56,0,1,0,52.7,3,1
1,31,8,0,0,1,20.85,5,1
1,19,49,0,0,1,52.15,4,1
0,51,70,0,0,0,114.95,3,1
1,25,72,0,0,0,113.65,3,1
1,42,40,0,1,1,20.6,3,1
0,44,1,0,0,0,49.85,4,1
0,33,30,0,0,1,19.8,5,1
0,20,3,0,0,0,55.9,4,1
1,37,5,0,0,1,85.3,4,1
1,49,72,0,0,0,107.45,4,1
1,27,54,0,0,0,91.3,3,1
0,57,72,0,0,0,85.95,4,1
0,53,69,0,0,0,79.2,4,1
1,58,48,0,0,0,55.5,4,1
1,54,8,0,0,1,90.25,3,1
0,59,71,0,0,0,91.25,3,1
0,40,67,0,0,0,100.9,3,1
0,28,34,0,0,0,97.7,3,1
1,53,3,0,0,0,69.85,5,1
1,37,9,0,1,0,65.6,3,1
0,23,71,0,0,0,104.65,4,1
0,34,57,0,0,1,90.45,5,1
0,36,72,1,0,0,63.7,3,1
0,28,18,0,0,1,20.1,5,1
0,20,43,0,0,0,104.3,5,1
1,62,72,0,0,0,93.25,3,1
0,61,35,0,0,0,73.45,4,1
0,28,4,0,0,1,20.7,5,1
1,23,49,0,1,1,25.25,3,1
1,61,71,0,0,0,100.5,4,1
0,44,11,0,0,0,90.6,5,1
0,39,63,0,0,0,89.4,3,1
1,60,49,0,0,1,20.45,4,1
1,30,4,0,0,1,19.95,4,1
1,21,72,0,0,0,109.15,4,1
1,47,57,0,0,0,94.7,4,1
0,52,28,0,0,0,64.4,3,1
1,56,25,0,0,1,26.8,5,1
1,49,47,0,0,1,66.05,4,1
1,35,57,0,1,0,65.2,3,1
0,24,5,0,1,0,55.8,3,1
0,48,72,0,1,1,19.95,3,1
1,43,48,1,0,0,45,3,1
1,46,68,0,0,0,114.9,3,1
1,22,30,0,0,1,106.4,4,1
1,61,3,0,0,0,46.1,4,1
1,57,4,0,0,1,20.05,5,1
1,58,71,0,0,0,95.75,5,1
0,43,8,0,0,1,24.4,5,1
0,24,61,1,1,1,33.6,3,1
0,31,72,0,1,0,90.45,3,1
1,29,5,0,0,0,84,4,1
1,37,49,0,1,0,67.4,3,1
0,28,8,0,0,1,19.7,4,1
0,60,3,0,0,0,80.35,5,1
0,53,9,0,1,1,19.6,3,1
0,42,67,0,0,1,54.2,4,1
0,36,46,0,0,0,45.2,5,1
1,23,67,0,0,0,75.1,4,1
1,54,55,0,1,1,19.7,3,1
0,54,33,0,1,0,72.75,3,1
0,64,62,0,0,1,20.05,5,1
0,24,49,1,0,0,39.2,4,1
0,37,1,0,0,1,44.75,4,1
0,37,14,0,0,0,82.65,5,1
1,43,72,0,0,0,117.15,3,1
0,38,64,0,0,0,99.25,4,1
0,29,69,0,0,0,112.55,4,1
1,30,1,0,1,1,25.7,3,1
0,48,71,0,0,1,90.3,3,1
1,34,66,0,1,0,49.4,3,1
0,32,2,0,0,1,19.4,5,1
0,29,11,0,1,0,61.25,3,1
0,52,47,0,1,0,55.3,3,1
0,57,60,0,0,0,103.75,4,1
0,22,11,0,0,1,19.5,4,1
1,47,29,1,1,0,39.5,3,1
0,23,21,1,0,0,26.05,5,1
1,44,3,1,1,0,29.65,3,1
1,41,43,0,0,0,50.2,4,1
0,34,5,0,0,0,105.3,3,1
1,63,1,0,0,1,55.45,4,1
0,57,71,0,0,0,85.45,4,1
1,20,8,0,0,1,19.8,4,1
0,38,8,0,1,0,59.25,3,1
0,38,20,0,0,0,90.7,4,1
0,44,71,0,0,0,79.05,4,1
1,31,2,1,1,0,30.25,3,1
1,24,12,1,0,0,49.85,3,1
1,46,9,0,0,0,93,3,1
0,46,6,0,1,1,19.7,3,1
1,50,71,0,0,0,84.8,3,1
1,21,42,0,1,1,94.45,3,1
1,24,45,0,0,1,20.85,4,1
0,58,28,1,0,0,60,5,1
1,41,43,0,0,0,80.45,4,1
0,28,60,0,0,0,84.95,3,1
0,46,7,1,0,0,49.65,3,1
1,21,25,0,1,1,20.2,3,1
0,23,27,0,0,1,100.5,3,1
0,53,10,1,1,0,35.75,3,1
1,33,11,0,0,0,53.8,5,1
0,56,4,1,0,0,38.55,4,1
0,19,68,1,0,0,39.9,4,1
1,38,18,0,0,1,20.1,4,1
0,57,26,0,0,1,20.3,5,1
1,48,17,1,1,0,35.65,3,1
0,35,30,0,1,0,55.65,3,1
0,61,9,1,0,0,50.8,4,1
1,44,3,0,0,1,19.65,4,1
1,44,14,0,0,0,59.8,4,1
1,38,7,0,1,0,61.4,3,1
0,61,17,0,1,1,19.9,3,1
0,22,32,0,0,1,19.45,4,1
1,27,72,0,0,1,109.55,4,1
1,56,27,0,1,0,74.4,3,1
0,55,7,0,1,0,74.9,3,1
0,25,11,0,1,0,59.65,3,1
1,62,72,0,0,0,110.45,4,1
1,30,71,0,0,1,24.55,5,1
0,28,47,0,0,1,24.55,4,1
0,23,8,0,1,1,20.45,3,1
1,20,48,0,0,1,19.55,5,1
1,30,70,0,0,1,19.7,4,1
0,61,1,0,0,0,70.45,3,1
0,62,8,0,0,1,85.65,4,1
0,37,60,0,1,1,20.55,3,1
0,61,49,0,0,0,97.95,3,1
1,30,29,0,0,1,20,5,1
1,55,67,0,0,1,25.25,5,1
0,38,67,0,1,0,70.9,3,1
1,40,6,0,1,1,19.85,3,1
1,51,47,0,0,0,106.35,4,1
1,46,53,0,0,0,99.5,3,1
0,41,69,0,0,0,84.7,3,1
0,54,3,0,0,0,86.05,4,1
0,38,4,0,1,0,44.55,3,1
0,33,56,0,0,0,75.85,3,1
1,38,2,0,0,0,45,4,1
0,57,12,0,1,1,20.5,3,1
1,44,28,0,0,0,90.45,3,1
0,50,24,0,0,0,60.45,5,1
1,57,68,0,0,0,78.45,5,1
0,21,39,0,0,0,100.55,3,1
1,37,42,0,1,1,20.35,3,1
1,56,6,0,0,0,90.75,4,1
1,47,38,0,0,1,20.25,4,1
0,64,18,0,1,1,20.05,3,1
1,34,4,0,0,1,19.6,4,1
0,32,27,0,0,0,53.8,4,1
0,44,41,0,0,0,70.2,4,1
0,29,50,0,0,1,75.5,3,1
0,24,72,0,1,1,20.35,3,1
1,35,70,0,0,1,26.05,5,1
0,37,44,0,0,1,20.6,5,1
1,43,34,0,0,1,20.1,5,1
0,20,71,0,0,1,24.5,4,1
1,42,64,0,0,1,110.5,5,1
1,45,72,0,1,1,25.25,3,1
1,38,23,0,0,0,68.75,3,1
0,19,52,0,0,1,19.2,5,1
1,51,64,0,0,0,115.1,3,1
0,39,24,0,0,0,99.65,3,1
0,39,2,0,0,1,91.45,5,1
1,41,34,0,0,0,84.75,3,1
0,43,53,0,0,0,78.75,4,1
1,64,47,0,0,1,20.25,5,1
0,22,72,0,0,1,19.9,4,1
0,25,72,0,0,0,97.75,3,1
1,45,7,0,0,0,100.4,3,1
1,59,71,0,0,1,24.45,5,1
0,39,67,1,0,0,50.9,4,1
0,51,69,0,0,0,107.2,4,1
0,33,72,0,0,0,113.4,3,1
0,31,34,1,0,0,40.55,5,1
1,48,65,0,1,1,26,3,1
1,60,70,0,0,0,111.95,4,1
1,61,72,1,0,0,53.8,3,1
0,23,35,0,0,0,72.1,4,1
1,46,12,0,0,0,78.85,3,1
1,58,62,0,1,0,70.75,3,1
1,26,25,0,0,0,76.15,3,1
1,63,52,1,1,1,39.1,3,1
0,33,2,0,1,1,20.05,3,1
1,58,56,0,0,1,20.05,4,1
1,27,12,0,0,1,19.45,4,1
1,20,47,0,0,1,26.9,4,1
1,30,18,0,0,1,50,5,1
1,43,8,0,1,0,60,3,1
0,49,45,0,1,0,84.55,3,1
0,35,3,0,0,0,45.45,5,1
1,22,38,0,1,1,20.05,3,1
0,46,72,0,0,0,115.55,3,1
1,43,71,0,1,0,99,3,1
0,33,66,1,0,1,50.55,4,1
1,44,13,0,0,1,25,4,1
1,52,65,0,0,0,91.55,3,1
0,19,15,0,1,1,19.35,3,1
1,21,72,0,1,1,24.85,3,1
1,42,42,0,0,0,100.4,5,1
1,61,71,0,0,1,25,4,1
1,31,35,0,0,1,19.25,5,1
1,38,53,0,0,0,108.25,4,1
0,41,48,0,0,1,20.15,5,1
0,56,10,0,0,1,20,5,1
1,62,12,0,0,0,105.3,3,1
1,47,58,0,1,1,65.25,3,1
1,49,37,0,0,1,19.8,5,1
1,21,44,0,0,1,19.6,5,1
0,26,27,0,1,1,20.05,3,1
1,52,8,0,0,0,49.4,4,1
1,37,57,0,0,0,100.6,3,1
1,38,12,0,0,1,19.45,4,1
1,57,62,0,0,1,20.3,5,1
1,25,65,0,0,0,107.65,5,1
1,30,71,0,0,0,80.45,5,1
1,63,21,0,0,0,58.85,4,1
0,53,71,0,0,0,109.6,3,1
1,56,7,0,1,1,75.15,3,1
